id,source,institution,title,region,employment,recruitmentType,regionRestriction,start,deadline,status,track,fit,limitation,verified,quality,qualification,process,interview,certificates,url
"JA-369","JOB-ALIO","한국전력기술주식회사","2026년도 하반기 정규직(신입사원) 채용공고","경북","정규직","신입","상세공고 확인","2026.09.07","2026-09-22","진행중","신입·정규직","우선검토","제한 문구 미탐지","상세 페이지 확인","정상","1. 공통 응시자격 - 채용 전 과정 블라인드 방식 적용 - 입사 예정일에 근무가 가능한 자로, 회사 정년(만60세)에 도달하지 아니한 자 - 회사 인사규정 제8조 결격사유에 해당하지 않는 자(첨부 공고문 참조) - 현재 군 복무 중인 경우, 면접전형 시작일 이전 전역이 가능한 자 2. 채용분야별 응시자격 : 채용공고 참조","1. 전형절차 : 서류전형 → 필기전형 → 면접전형 → 최종합격 2. 전형별 합격 예정인원 - 채용인원 5명 이하 분야 : (서류) 30배수 / (필기) 5배수 / (최종) 1배수 - 채용인원 5명 초과 분야 : (서류) 30배수 / (필기) 3배수 / (최종) 1배수 * 보훈, 장애인 채용의 경우 응시자격 충족자 전원 서류전형 합격","전형절차 : 서류전형 → 필기전형 → 면접전형 → 최종합격 2","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304717"
"JA-368","JOB-ALIO","한국수목원정원관리원","한국수목원정원관리원 2026년 제3차 신규직원 채용 공고","강원 외 3","무기계약직 외 1","신입+경력","상세공고 확인","2026.09.07","2026-09-21","진행중","무기계약·공무직","검토","제한 문구 미탐지","상세 페이지 확인","정상","(일반직) - 4급 : 1. 정부, 공공기관, 사기업 등에서 채용예정 직무 관련 3년 이상 경력이 있는 자 2. 채용직무별 필수자격 사항을 충족하는 자 (일반직, 전시직) - 5급가 : 채용예정 직무를 수행할 수 있다고 인정되는 자(채용직무별 필수자격 및 우대사항 참조) - 5급나 : 공고시작일 기준 최종 학력이 고등학교 졸업(예정)자 중에서 대학에 진학한 적이 없고 학교장 추천을 받은 자 (전문직) - 5급가 : 채용예정 직무 분야와 관련하여 석사학위 이상 취득자 (공무직) - 채용예정 직무를 수행할 수 있다고 인정되는 자(채용직무별 필수자격 및 우대사항 참조) ※ 보다 자세한 사항은 첨부된 채용공고문 참조","(일반직 4급) - 1차(서류) 전형 : 5배수, 경력사항, 자격증, 직무수행계획서 및 자기소개서 - 2차(면접) 전형 : AI면접, 직무발표, 구조화 면접 (일반직, 전시직 5급가·나) - 1차(서류) 전형 : 15배수, 자격증, 영어시험(일반행정만 해당), 직무수행계획서 및 자기소개서 - 2차(필기) 전형 : 5배수, 직무상식시험, 직업기초능력검사, 인성검사 - 3차(면접) 전형 : AI면접, 토론면접, 구조화 면접 (전문직 5급가) - 1차(서류) 전형 : 10배수, 논문(연구실적), 직무수행계획서 및 자기소개서 - 2차(필기) 전형 : 5배수, 직업기초능력검사, 인성검사 - 3차(면접) 전형 : AI면접, 논문실적 발표, 구조화 면접 (공무직) - 1차(서류)전형 : 5배수, 자격증, 직무수행계획서 및 자기소개서 - 2차(면접)전형 : 구조화 면접 ※ 보다 자세한 사항은 첨부된 채용공고문 참조","(일반직 4급) - 1차(서류) 전형 : 5배수, 경력사항, 자격증, 직무수행계획서 및 자기소개서 - 2차(면접) 전형 : AI면접, 직무발표, 구조화 면접 (일반직, 전시직 5급가·나) - 1차(서류) 전형 : 15배수, 자격증, 영어시험(일반행정만 해당), 직무수행계획서 및 자기소개서 - 2차(필기) 전형 : 5배수, 직무상식시험, 직업기초능력검사, 인성검사 - 3차(면접) 전형 : AI면접, 토론면접, 구조화 면접 (전문직 5급가) - 1차(서류) 전형 : 10배수, 논문(연구실적), 직무수행계획서 및 자기소개서 - 2차(필기) 전형 : 5배수, 직업기초능력검사, 인성검사 - 3차(면접) 전형 : AI면접, 논문실적 발표, 구조화 면접 (공무직) - 1차(서류)전형 : 5배수, 자격증, 직무수행계획서 및 자기소개서 - 2차(면접)전형 : 구조화 면접 ※ 보다 자세한 사항은 첨부된 채용공고문 참조","한국사","https://job.alio.go.kr/recruitview.do?idx=304713"
"JA-367","JOB-ALIO","학교법인한국폴리텍","한국폴리텍대학 반도체융합캠퍼스 업무직(대학운영직_조리원) 채용공고","경기","무기계약직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-15","진행중","무기계약·공무직","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304707"
"JA-366","JOB-ALIO","분당서울대학교병원","분당서울대학교병원 진료전문의(소아청소년과 당직전담) 및 진료일반의(내과,성형외과) 채용공고","경기","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-16","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304705"
"JA-365","JOB-ALIO","분당서울대학교병원","분당서울대학교병원 진료교수요원(핵의학과, 국제진료센터) 채용공고","경기","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-16","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304704"
"JA-364","JOB-ALIO","한국발명진흥회","2026년 제3차 한국발명진흥회 체험형 인턴 채용(장애인 제한경쟁 및 일반)","서울","청년인턴(체험형)","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","제한경쟁·조건부","조건 충족자만","장애 관련 제한경쟁","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304703"
"JA-363","JOB-ALIO","한국발명진흥회","2026년 제4차 한국발명진흥회 임시계약직 채용","서울","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304702"
"JA-362","JOB-ALIO","(재)우체국물류지원단","우체국물류지원단 경인지사 추석 특별소통 단기 기간제(파렛정리) 채용 공고","경기","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-13","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304701"
"JA-361","JOB-ALIO","한국발명진흥회","2026년 제3차 한국발명진흥회 전문계약직 채용","서울","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304699"
"JA-360","JOB-ALIO","한국발명진흥회","2026년 제2차 한국발명진흥회 공무직 채용","부산","무기계약직 외 1","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","무기계약·공무직","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304698"
"JA-359","JOB-ALIO","(재)한국보건의료정보원","2026년 제5차 직원채용 공고","서울 외 1","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304697"
"JA-358","JOB-ALIO","자동차손해배상진흥원","자동차손해배상진흥원 청년인턴(체험형) 채용공고","부산","청년인턴(체험형)","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304696"
"JA-357","JOB-ALIO","자동차손해배상진흥원","자동차손해배상진흥원 전문직(경력직) 직원 제한경쟁 채용 공고","서울","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","제한경쟁·조건부","조건 충족자만","제한경쟁","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304695"
"JA-356","JOB-ALIO","자동차손해배상진흥원","자동차손해배상진흥원 정규직(경력직) 직원 채용 공고","서울","정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304693"
"JA-355","JOB-ALIO","한국도로공사","한국도로공사 양양지사 기간제근로자(안전순찰원) 채용공고","강원","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-14","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304690"
"JA-354","JOB-ALIO","한국도로공사","한국도로공사 강릉지사 기간제근로자(상황관리원) 채용공고","강원","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-14","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304689"
"JA-353","JOB-ALIO","한전KPS(주)","한전KPS(주) 한울3사업소 한울6호기 15차 계획예방정비공사 단기노무원 모집공고(2차)","경북","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-11","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304688"
"JA-352","JOB-ALIO","한국개발연구원","KDI 초빙연구위원 채용 공고","세종","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304687"
"JA-351","JOB-ALIO","코레일유통(주)","코레일유통(주) 2026년 일반직(IT개발) 경력사원 채용공고","서울","정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-21","진행중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304686"
"JA-350","JOB-ALIO","한전KPS(주)","한전KPS(주)신서천사업소 26년 7차 경상정비공사 단기노무원 채용","충남","비정규직","상세공고 확인","상세공고 확인","2026.09.07","2026-09-09","진행중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","상세공고 확인","상세공고 확인","상세공고 확인","상세공고 확인","https://job.alio.go.kr/recruitview.do?idx=304685"
